metabolite_solar,mz_solar,rt_solar,cpd,aa_cho_lipid,pathways_solar,main_sp_pthw_solar,main_sp_pthw_categorized_solar,exposure,p_value_solar,t_score_solar,beta_solar,conf_low_solar,conf_high_solar,mode_solar,super_pathway_solar,q_value_solar,cpdnum_solar,cpd_sig_solar,exposure2,metabolite_chs,mz_chs,rt_chs,pathways_chs,main_sp_pthw_chs,main_sp_pthw_categorized_chs,p_value_chs,t_score_chs,beta_chs,conf_low_chs,conf_high_chs,mode_chs,super_pathway_chs,q_value_chs,cpdnum_chs,cpd_sig_chs,sig
299.257934742061_31.3692842527847,299.257934742061,31.3692842527847,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.858795828240258,0.178067750429922,0.0110764835720658,-0.111358757251038,0.13351172439517,positive,Lipid metabolism,1,546,,HCB,299.25902788463_197.592209217612,299.25902788463,197.592209217612,Fatty acid activation; De novo fatty acid biosynthesis; Linoleate metabolism; Fatty Acid Metabolism; Glycerophospholipid metabolism,Lipid metabolism; NA,Lipid metabolism; NA,0.456979027546257,0.746093428032746,0.10790133332083,-0.178257497301105,0.394060163942766,negative,Multiple/other,1,135,,Not-sig
299.257934742061_31.3692842527847,299.257934742061,31.3692842527847,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.858795828240258,0.178067750429922,0.0110764835720658,-0.111358757251038,0.13351172439517,positive,Lipid metabolism,1,546,,HCB,299.259018443315_104.286006866274,299.25901844331497,104.286006866274,Fatty acid activation; De novo fatty acid biosynthesis; Linoleate metabolism; Fatty Acid Metabolism; Glycerophospholipid metabolism,Lipid metabolism; NA,Lipid metabolism; NA,0.933103318828842,0.0841062953357958,0.012447882558335,-0.280398952057854,0.305294717174524,negative,Multiple/other,1,225,,Not-sig
299.257934742061_31.3692842527847,299.257934742061,31.3692842527847,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.858795828240258,0.178067750429922,0.0110764835720658,-0.111358757251038,0.13351172439517,positive,Lipid metabolism,1,546,,HCB,282.250722207674_34.69645531,282.250722207674,34.69645531,Linoleate metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Glycerophospholipid metabolism,Lipid metabolism,Lipid metabolism,0.483470970254525,-0.702776906856105,-0.103763846734813,-0.395911321699088,0.188383628229461,positive,Lipid metabolism,1,288,,Not-sig
299.257934742061_31.3692842527847,299.257934742061,31.3692842527847,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.858795828240258,0.178067750429922,0.0110764835720658,-0.111358757251038,0.13351172439517,positive,Lipid metabolism,1,546,,HCB,299.257934899621_34.82458527,299.257934899621,34.82458527,Linoleate metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Glycerophospholipid metabolism,Lipid metabolism,Lipid metabolism,0.985399882055112,0.0183353434283482,0.00271270608301482,-0.290030785284615,0.295456197450645,positive,Lipid metabolism,1,380,,Not-sig
297.242284851985_34.0015016604176,297.242284851985,34.0015016604176,C06426; C06427; C14762; C14825; C14826,Lipid metab.,Linoleate metabolism; Arachidonic acid metabolism; Omega-3 fatty acid metabolism; Glycerophospholipid metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.94145945106644,0.0735002150358767,0.00452334485910297,-0.116609214725494,0.1256559044437,positive,Lipid metabolism,1,549,,HCB,297.242342855411_35.10371544,297.242342855411,35.10371544,Linoleate metabolism; Arachidonic acid metabolism; Omega-3 fatty acid metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Glycerophospholipid metabolism; Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.595324956338238,0.532468085539261,0.0789921342531311,-0.214545521163067,0.372529789669329,positive,Lipid metabolism,1,305,,Not-sig
337.273634593457_23.8468147123692,337.273634593457,23.8468147123692,C00695; C05480; CE2211,Lipid metab.,Bile acid biosynthesis; C21-steroid hormone biosynthesis and metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.98702132957028,-0.0162812979544811,-0.00100565567953281,-0.122582282841327,0.120570971482261,positive,Lipid metabolism,1,551,,HCB,337.273477563814_35.86658473,337.273477563814,35.86658473,Bile acid biosynthesis; C21-steroid hormone biosynthesis and metabolism,Lipid metabolism,Lipid metabolism,0.587858327645147,-0.543314349155215,-0.0774208435557429,-0.359376154605036,0.20453446749355,positive,Lipid metabolism,1,302,,Not-sig
148.047404236887_48.3294625621608,148.047404236887,48.3294625621608,C05851,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.23053391404919,-1.20154492831418,-0.073503747026775,-0.19391283544175,0.0469053413882003,positive,Xenobiotics biodegradation and metabolism,1,553,,HCB,148.047408072789_70.67730654,148.047408072789,70.67730654,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.243040324757405,1.172834182678,0.15940855865406,-0.109527214946297,0.428344332254417,positive,Xenobiotics biodegradation and metabolism,1,539,,Not-sig
130.966452018313_274.145175738229,130.966452018313,274.145175738229,C14857; C14858; C14859; C14860,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.351510205069087,0.933187717858956,0.0585324690675368,-0.064925075297413,0.181990013432486,positive,Xenobiotics biodegradation and metabolism,1,554,,HCB,130.966427960926_48.24160013,130.966427960926,48.24160013,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.00316663487379958,-3.00803345608178,-0.424919587011728,-0.704429776183765,-0.145409397839691,positive,Xenobiotics biodegradation and metabolism,0.7910936616218645,530,,Sig. CHS only
146.961309703711_278.466029631846,146.961309703711,278.466029631846,C11149,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.360327844041291,0.91621154448256,0.0561339463578533,-0.0644583651795205,0.176726257895227,positive,Xenobiotics biodegradation and metabolism,1,555,,HCB,146.961357379556_29.27196927,146.961357379556,29.27196927,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.0933780448058815,-1.69043792916753,-0.249460305375196,-0.541455548691002,0.042534937940611,positive,Xenobiotics biodegradation and metabolism,1,534,,Not-sig
146.961309703711_278.466029631846,146.961309703711,278.466029631846,C11149,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.360327844041291,0.91621154448256,0.0561339463578533,-0.0644583651795205,0.176726257895227,positive,Xenobiotics biodegradation and metabolism,1,555,,HCB,150.93237445173_68.07520618,150.93237445173,68.07520618,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.857458244007651,0.179973166738138,0.0250787444903031,-0.2506433621596,0.300800851140207,positive,Xenobiotics biodegradation and metabolism,1,552,,Not-sig
197.080883155702_189.148937135675,197.080883155702,189.148937135675,C14784,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.641164359537354,-0.466567748731176,-0.0288825929717807,-0.150728590889358,0.0929634049457966,positive,Xenobiotics biodegradation and metabolism,1,557,,HCB,197.080864211819_38.40581634,197.080864211819,38.40581634,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.599721840933273,0.526110456324809,0.0765348698935981,-0.211308327735416,0.364378067522613,positive,Xenobiotics biodegradation and metabolism,1,547,,Not-sig
96.961072639836_185.154785663936,96.961072639836,185.154785663936,C14039,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.651515725837535,0.45213323484588003,0.0280945255252256,-0.0942107173517455,0.150399768402197,positive,Xenobiotics biodegradation and metabolism,1,558,,HCB,154.918749581906_18.4125072180797,154.918749581906,18.4125072180797,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.0545120249953661,1.94054482264335,0.281747720617991,-0.00553551823844467,0.569030959474427,negative,Xenobiotics biodegradation and metabolism,1,533,,Not-sig
96.961072639836_185.154785663936,96.961072639836,185.154785663936,C14039,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.651515725837535,0.45213323484588003,0.0280945255252256,-0.0942107173517455,0.150399768402197,positive,Xenobiotics biodegradation and metabolism,1,558,,HCB,96.9610022394635_33.86211565,96.9610022394635,33.86211565,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.531040190174443,0.628126503934303,0.092025846893675,-0.19786617253176,0.38191786631911,positive,Xenobiotics biodegradation and metabolism,1,545,,Not-sig
150.932263156313_50.5851670768469,150.932263156313,50.5851670768469,C11149,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.731271824545487,0.343770042453338,0.018298708252958,-0.0864725620326424,0.123069978538558,positive,Xenobiotics biodegradation and metabolism,1,559,,HCB,146.961357379556_29.27196927,146.961357379556,29.27196927,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.0933780448058815,-1.69043792916753,-0.249460305375196,-0.541455548691002,0.042534937940611,positive,Xenobiotics biodegradation and metabolism,1,534,,Not-sig
150.932263156313_50.5851670768469,150.932263156313,50.5851670768469,C11149,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.731271824545487,0.343770042453338,0.018298708252958,-0.0864725620326424,0.123069978538558,positive,Xenobiotics biodegradation and metabolism,1,559,,HCB,150.93237445173_68.07520618,150.93237445173,68.07520618,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.857458244007651,0.179973166738138,0.0250787444903031,-0.2506433621596,0.300800851140207,positive,Xenobiotics biodegradation and metabolism,1,552,,Not-sig
234.148957123775_202.502031266827,234.148957123775,202.502031266827,C16560,Xenobiotics biodegradation and metab.,Drug metabolism - cytochrome P450,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.816779823924382,-0.231902190858767,-0.0143808126527852,-0.136439411774173,0.107677786468602,positive,Xenobiotics biodegradation and metabolism,1,560,,HCB,234.14884042017_38.91122568,234.14884042017,38.91122568,Drug metabolism - cytochrome P450,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.959364997937291,-0.0510503266291205,-0.00748333529714971,-0.297531575724788,0.282564905130488,positive,Xenobiotics biodegradation and metabolism,1,556,,Not-sig
384.119649964362_59.0629446378639,384.119649964362,59.0629446378639,C05176; C06174,Xenobiotics biodegradation and metab.,Drug metabolism - cytochrome P450,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.841524243475497,-0.200126028283017,-0.0116920723617029,-0.12668674530258,0.103302600579174,positive,Xenobiotics biodegradation and metabolism,1,562,,HCB,384.119194912155_73.52925265,384.119194912155,73.52925265,Drug metabolism - cytochrome P450,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.00141415203798197,-3.26289792049968,-0.46561457650819,-0.747970326594067,-0.183258826422312,positive,Xenobiotics biodegradation and metabolism,0.5224081445031238,529,,Sig. CHS only
172.977587091062_275.093921014922,172.977587091062,275.093921014922,4nphsf,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.858444805584006,0.178515155715028,0.0111036317014882,-0.111324087666153,0.133531351069129,positive,Xenobiotics biodegradation and metabolism,1,563,,HCB,172.97749230391_286.2920563,172.97749230391,286.2920563,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.506966869297284,0.665439307073641,0.0933628035418192,-0.184249678714041,0.370975285797679,positive,Xenobiotics biodegradation and metabolism,1,544,,Not-sig
128.062060194097_269.14617449118,128.062060194097,269.14617449118,C00829,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.908630699671147,-0.114867560910345,-0.00701548864831278,-0.127228182983235,0.11319720568661,positive,Xenobiotics biodegradation and metabolism,1,564,,HCB,128.062039976741_36.13572997,128.062039976741,36.13572997,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.104572589269688,-1.63468277724006,-0.238153500463161,-0.5264219007389,0.0501148998125781,positive,Xenobiotics biodegradation and metabolism,1,535,,Not-sig
148.976980273684_280.244634824575,148.976980273684,280.244634824575,C14860,Xenobiotics biodegradation and metab.,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,hexachlorobenzene_impute,0.927443301629129,-0.0911423275465981,-0.0056841325680727604,-0.128437633568243,0.117069368432098,positive,Xenobiotics biodegradation and metabolism,1,565,,HCB,148.977045923792_29.68471879,148.977045923792,29.68471879,Xenobiotics metabolism,Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and metabolism,0.0105108725771829,2.59679228998483,0.366106302999634,0.0871452661538641,0.645067339845403,positive,Xenobiotics biodegradation and metabolism,1,532,,Sig. CHS only
265.252533225277_31.0985368864074,265.252533225277,31.0985368864074,C00712; CE2209,Lipid metab.,De novo fatty acid biosynthesis; Fatty acid activation; Androgen and estrogen biosynthesis and metabolism,Lipid metabolism; Steroid hormone metabolism,Lipid metabolism; Steroid hormone metabolism,hexachlorobenzene_impute,0.0411092793819426,-2.0516999262628,-0.125908478758675,-0.246698466781009,-0.00511849073634166,positive,Lipid metabolism; Steroid hormone metabolism,1,566,,HCB,265.252537018166_35.38428768,265.252537018166,35.38428768,De novo fatty acid biosynthesis; Fatty acid activation; Androgen and estrogen biosynthesis and metabolism,Lipid metabolism; Steroid hormone metabolism,Lipid metabolism; Steroid hormone metabolism,0.47484206475328,-0.716737145588288,-0.104706109525026,-0.393764557231185,0.184352338181134,positive,Lipid metabolism; Steroid hormone metabolism,1,565,,Sig. SOLAR only
215.179342871338_20.9187636724309,215.179342871338,20.9187636724309,andrstndn; C00280,Lipid metab.,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism; Steroid hormone metabolism,Lipid metabolism; Steroid hormone metabolism,hexachlorobenzene_impute,0.055678908314606,-1.92136923143505,-0.119864141986782,-0.242655627536884,0.00292734356331988,positive,Lipid metabolism; Steroid hormone metabolism,1,567,,HCB,215.179470898441_36.664105,215.179470898441,36.664105,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism; Steroid hormone metabolism,Lipid metabolism; Steroid hormone metabolism,0.150880664150976,1.44507452536419,0.209671537665959,-0.0774215861407519,0.496764661472669,positive,Lipid metabolism; Steroid hormone metabolism,1,559,,Not-sig
225.112193911103_206.800241283825,225.112193911103,206.800241283825,C05503; estradiolglc,Lipid metab.,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism; Steroid hormone metabolism,Lipid metabolism; Steroid hormone metabolism,hexachlorobenzene_impute,0.0630392765416673,1.86618234289135,0.114263616343351,-0.00625210186879807,0.2347793345555,positive,Lipid metabolism; Steroid hormone metabolism,1,568,,HCB,225.111681080137_38.32208131,225.111681080137,38.32208131,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism; Steroid hormone metabolism,Lipid metabolism; Steroid hormone metabolism,0.36898058359708,0.901566321097111,0.13033670544095,-0.155713731099401,0.416387141981301,positive,Lipid metabolism; Steroid hormone metabolism,1,563,,Not-sig
